班级,姓名,选科,语文,数学,英语,科目
10,史阳,物理,99,82,89,105
10,陈龙,地理,113,80,101,93
10,李倩,地理,118,85,93,85
10,费淑珍,生物,110,74,80,104
10,熊涛,化学,92,94,93,104
10,林秀荣,化学,111,88,88,85
10,石峰,地理,125,78,96,85
10,余玉珍,生物,87,68,73,109
10,傅涛,物理,89,68,96,84
10,吕峰,历史,82,70,82,93
10,汤建华,化学,103,71,84,77
10,朱利,历史,80,71,92,80
10,鲁金凤,政治,114,77,85,103
10,王淑华,地理,108,96,75,70
10,呼雷,地理,93,89,91,84
10,钟丽丽,化学,111,70,91,79
10,张慧,化学,100,78,73,87
10,席峰,政治,102,101,86,87
10,孟建平,历史,101,63,90,68
10,黄波,生物,119,88,90,94
10,梁华,历史,80,83,96,80
10,周平,化学,127,73,88,83
10,许坤,化学,93,87,102,95
10,郭林,化学,84,86,98,91
10,朱博,生物,98,99,71,109
10,郭峰,地理,107,79,91,94
10,陈桂珍,物理,108,90,88,87
10,路阳,地理,98,61,82,79
10,李瑜,地理,99,88,75,79
10,蒋秀梅,生物,107,67,82,89
10,曹冬梅,物理,121,62,84,95
10,牛宁,历史,120,87,80,67
10,邹斌,地理,127,125,93,83
10,周淑兰,政治,109,77,65,100
10,黄飞,化学,137,82,80,68
10,李雪梅,化学,122,89,91,104
10,潘阳,化学,94,66,91,105
10,刘红霞,历史,94,98,73,81
10,孙飞,物理,134,71,86,82
10,朱建平,化学,89,84,89,91
10,汪秀英,化学,110,75,103,99
10,霍霞,化学,105,85,94,102
10,李建,化学,83,44,87,78
10,蔡成,政治,92,59,103,98
10,张玉兰,政治,125,88,90,98
10,叶晨,历史,93,79,90,70
10,何建国,生物,103,57,86,105
10,李春梅,物理,106,36,97,90
10,傅小红,化学,103,79,92,105
10,金洋,化学,116,81,84,92
11,陈晶,生物,113,89,92,110
11,葛岩,历史,122,87,83,79
11,高鹏,生物,99,94,100,112
11,姚荣,政治,107,95,83,91
11,吴强,物理,105,73,87,94
11,冯波,地理,115,84,79,74
11,陈英,化学,101,66,89,75
11,万云,政治,108,69,101,111
11,徐丽丽,地理,108,66,102,88
11,严建华,化学,128,103,81,113
11,刘红,生物,124,91,88,112
11,赵丽,历史,123,91,69,70
11,杨玲,地理,94,87,97,91
11,林丹,化学,94,85,93,75
11,陈辉,生物,85,71,73,96
11,王晨,生物,117,101,80,114
11,胡瑜,生物,103,80,88,98
11,陈雷,政治,80,81,73,91
11,魏帅,化学,113,72,89,77
11,翁平,生物,91,69,88,113
11,谭璐,历史,132,89,81,56
11,马桂芝,化学,102,83,68,107
11,黄兵,地理,119,83,100,64
11,鞠秀云,物理,97,60,96,94
11,孙颖,化学,108,76,102,79
11,张玲,化学,108,71,87,95
11,高东,政治,95,104,97,105
11,张阳,化学,96,40,85,87
11,樊艳,政治,92,96,98,92
11,黄秀荣,化学,87,77,86,93
11,孙红梅,化学,109,85,76,67
11,胡秀云,政治,95,87,80,99
11,陈芳,化学,97,56,69,62
11,陈静,政治,117,62,90,90
11,江旭,物理,101,65,84,99
11,厉建军,历史,85,55,84,103
11,唐想,地理,90,67,84,81
11,盛磊,化学,114,74,87,90
11,石亮,历史,96,82,93,79
11,刘欢,化学,110,34,85,67
11,熊倩,历史,92,80,83,81
11,董欣,生物,89,38,68,112
11,符桂兰,地理,104,75,74,84
11,杨秀华,生物,91,57,84,92
11,汪晨,政治,90,87,85,105
11,周桂芝,物理,117,78,83,98
11,阮雪,历史,90,62,85,93
11,杨秀兰,化学,121,64,64,72
11,刘畅,历史,84,96,89,84
11,杨欣,生物,129,64,82,114
11,蒋欣,政治,102,101,78,94
11,周桂英,生物,104,89,96,103
11,林云,地理,104,102,80,87
11,杨凤兰,地理,115,109,79,96
11,陈玉,政治,90,67,86,102
11,米想,物理,114,81,96,85
11,甘玉英,生物,116,84,86,106
11,张淑华,生物,125,79,89,104
11,周芳,物理,83,96,87,96
11,雷超,物理,116,78,91,98
11,蔡兵,物理,98,61,83,106
11,吴凯,生物,102,60,87,108
11,刘柳,物理,97,116,82,88
11,宋龙,化学,94,75,64,79
11,杨勇,政治,110,75,84,114
11,申建国,历史,85,60,98,80
11,裴勇,历史,118,95,94,72
11,王文,历史,92,71,87,62
11,夏刚,化学,99,82,77,80
11,权玉珍,物理,108,77,78,82
