班级,姓名,选科,语文,数学,英语,科目
10,史阳,物理,102,109,112,107
10,陈龙,地理,115,82,108,85
10,李倩,地理,103,72,98,85
10,费淑珍,生物,95,88,103,86
10,熊涛,化学,102,80,116,98
10,林秀荣,化学,99,80,113,97
10,石峰,地理,101,90,98,84
10,余玉珍,生物,113,96,121,97
10,傅涛,物理,109,77,116,90
10,吕峰,历史,110,88,105,83
10,汤建华,化学,110,73,118,94
10,朱利,历史,106,67,114,91
10,鲁金凤,政治,113,101,102,106
10,王淑华,地理,98,81,106,67
10,呼雷,地理,91,77,120,72
10,钟丽丽,化学,96,108,108,101
10,张慧,化学,95,86,102,112
10,席峰,政治,98,101,100,126
10,孟建平,历史,96,74,98,95
10,黄波,生物,96,101,112,80
10,梁华,历史,104,89,109,110
10,周平,化学,112,93,123,96
10,许坤,化学,100,77,99,119
10,郭林,化学,101,74,111,96
10,朱博,生物,95,93,95,77
10,郭峰,地理,120,88,107,78
10,陈桂珍,物理,110,83,113,113
10,路阳,地理,104,89,105,80
10,李瑜,地理,103,92,113,106
10,蒋秀梅,生物,99,89,115,102
10,曹冬梅,物理,109,100,103,79
10,牛宁,历史,92,63,111,86
10,邹斌,地理,107,112,113,61
10,周淑兰,政治,100,79,110,128
10,黄飞,化学,110,106,110,110
10,李雪梅,化学,108,93,92,105
10,潘阳,化学,100,112,104,106
10,刘红霞,历史,92,94,105,87
10,孙飞,物理,102,98,82,92
10,朱建平,化学,99,98,109,86
10,汪秀英,化学,115,95,95,96
10,霍霞,化学,92,101,132,87
10,李建,化学,104,66,99,91
10,蔡成,政治,109,106,106,124
10,张玉兰,政治,89,89,107,104
10,叶晨,历史,91,92,92,111
10,何建国,生物,108,99,106,101
10,李春梅,物理,107,101,108,129
10,傅小红,化学,93,77,103,113
10,金洋,化学,121,99,114,104
11,陈晶,生物,106,86,108,89
11,葛岩,历史,106,85,93,100
11,高鹏,生物,98,83,112,112
11,姚荣,政治,97,93,107,107
11,吴强,物理,109,69,114,130
11,冯波,地理,116,79,93,66
11,陈英,化学,97,81,115,104
11,万云,政治,105,62,102,112
11,徐丽丽,地理,97,68,102,104
11,严建华,化学,101,91,103,103
11,刘红,生物,89,82,127,106
11,赵丽,历史,104,113,110,79
11,杨玲,地理,109,96,111,70
11,林丹,化学,97,98,115,86
11,陈辉,生物,104,97,104,110
11,王晨,生物,104,98,116,104
11,胡瑜,生物,110,84,113,87
11,陈雷,政治,98,104,118,102
11,魏帅,化学,111,82,115,115
11,翁平,生物,103,90,125,84
11,谭璐,历史,91,77,104,102
11,马桂芝,化学,107,87,99,112
11,黄兵,地理,103,74,109,71
11,鞠秀云,物理,113,96,112,106
11,孙颖,化学,94,49,114,92
11,张玲,化学,96,77,124,107
11,高东,政治,100,73,120,119
11,张阳,化学,98,79,104,114
11,樊艳,政治,101,68,108,104
11,黄秀荣,化学,110,91,101,96
11,孙红梅,化学,106,104,100,108
11,胡秀云,政治,103,97,113,132
11,陈芳,化学,100,94,119,107
11,陈静,政治,88,101,112,119
11,江旭,物理,104,80,115,109
11,厉建军,历史,85,73,111,91
11,唐想,地理,109,91,118,84
11,盛磊,化学,108,107,109,111
11,石亮,历史,92,85,115,97
11,刘欢,化学,109,97,103,105
11,熊倩,历史,123,88,115,106
11,董欣,生物,95,95,118,103
11,符桂兰,地理,107,110,110,88
11,杨秀华,生物,103,93,124,103
11,汪晨,政治,103,75,106,125
11,周桂芝,物理,95,84,104,104
11,阮雪,历史,114,88,112,85
11,杨秀兰,化学,117,89,120,97
11,刘畅,历史,105,80,98,80
11,杨欣,生物,89,89,89,82
11,蒋欣,政治,108,73,117,115
11,周桂英,生物,105,96,112,85
11,林云,地理,95,73,101,109
11,杨凤兰,地理,116,67,107,75
11,陈玉,政治,94,99,100,87
11,米想,物理,100,89,109,109
11,甘玉英,生物,106,63,102,82
11,张淑华,生物,112,66,107,107
11,周芳,物理,87,86,95,106
11,雷超,物理,81,76,115,91
11,蔡兵,物理,109,88,97,105
11,吴凯,生物,114,94,102,93
11,刘柳,物理,104,68,101,126
11,宋龙,化学,116,79,104,104
11,杨勇,政治,96,97,108,135
11,申建国,历史,104,90,106,111
11,裴勇,历史,112,106,102,105
11,王文,历史,100,86,122,106
11,夏刚,化学,104,93,110,101
11,权玉珍,物理,86,69,116,109
