班级,姓名,选科,语文,数学,英语,科目
10,史阳,物理,103,92,111,73
10,陈龙,地理,98,90,109,58
10,李倩,地理,104,109,105,80
10,费淑珍,生物,114,90,95,64
10,熊涛,化学,96,84,104,102
10,林秀荣,化学,99,97,107,104
10,石峰,地理,109,73,114,79
10,余玉珍,生物,93,107,101,96
10,傅涛,物理,130,76,107,88
10,吕峰,历史,124,94,103,112
10,汤建华,化学,90,79,110,101
10,朱利,历史,103,74,109,110
10,鲁金凤,政治,99,115,113,128
10,王淑华,地理,129,76,109,67
10,呼雷,地理,132,93,104,78
10,钟丽丽,化学,113,107,98,125
10,张慧,化学,114,96,92,131
10,席峰,政治,108,99,97,115
10,孟建平,历史,145,111,104,118
10,黄波,生物,124,73,100,95
10,梁华,历史,104,118,112,102
10,周平,化学,77,102,109,97
10,许坤,化学,94,99,108,101
10,郭林,化学,150,99,105,112
10,朱博,生物,93,103,100,75
10,郭峰,地理,118,81,108,97
10,陈桂珍,物理,97,95,95,80
10,路阳,地理,95,103,112,81
10,李瑜,地理,95,85,114,89
10,蒋秀梅,生物,124,103,109,90
10,曹冬梅,物理,100,95,112,81
10,牛宁,历史,118,94,113,118
10,邹斌,地理,110,97,95,74
10,周淑兰,政治,97,79,107,115
10,黄飞,化学,98,87,118,89
10,李雪梅,化学,99,78,112,123
10,潘阳,化学,94,93,111,103
10,刘红霞,历史,110,96,117,110
10,孙飞,物理,95,94,100,81
10,朱建平,化学,99,91,110,113
10,汪秀英,化学,108,111,102,109
10,霍霞,化学,108,87,114,101
10,李建,化学,97,93,113,120
10,蔡成,政治,74,76,112,130
10,张玉兰,政治,120,98,106,123
10,叶晨,历史,93,83,99,126
10,何建国,生物,121,97,100,69
10,李春梅,物理,89,90,110,66
10,傅小红,化学,121,81,99,101
10,金洋,化学,93,111,106,113
11,陈晶,生物,111,94,108,80
11,葛岩,历史,103,93,95,106
11,高鹏,生物,94,90,114,82
11,姚荣,政治,92,68,100,140
11,吴强,物理,105,108,96,101
11,冯波,地理,93,103,113,95
11,陈英,化学,102,108,108,116
11,万云,政治,111,118,100,134
11,徐丽丽,地理,105,76,96,108
11,严建华,化学,112,100,111,119
11,刘红,生物,121,99,98,81
11,赵丽,历史,100,101,97,112
11,杨玲,地理,110,75,111,104
11,林丹,化学,97,83,120,115
11,陈辉,生物,106,91,110,88
11,王晨,生物,111,93,99,86
11,胡瑜,生物,100,82,108,76
11,陈雷,政治,128,84,101,125
11,魏帅,化学,93,108,102,117
11,翁平,生物,115,108,105,87
11,谭璐,历史,105,97,92,118
11,马桂芝,化学,131,99,110,108
11,黄兵,地理,101,106,103,87
11,鞠秀云,物理,120,98,101,81
11,孙颖,化学,85,108,100,111
11,张玲,化学,124,104,110,98
11,高东,政治,94,79,105,133
11,张阳,化学,90,108,100,104
11,樊艳,政治,113,73,105,117
11,黄秀荣,化学,88,107,94,114
11,孙红梅,化学,113,79,101,112
11,胡秀云,政治,117,109,102,100
11,陈芳,化学,93,90,106,111
11,陈静,政治,110,92,102,114
11,江旭,物理,107,77,102,84
11,厉建军,历史,93,86,105,126
11,唐想,地理,98,92,106,88
11,盛磊,化学,99,96,97,121
11,石亮,历史,144,96,108,110
11,刘欢,化学,92,77,109,109
11,熊倩,历史,103,91,108,119
11,董欣,生物,106,112,103,87
11,符桂兰,地理,87,78,108,69
11,杨秀华,生物,100,79,104,86
11,汪晨,政治,99,109,101,120
11,周桂芝,物理,110,121,90,76
11,阮雪,历史,98,87,106,114
11,杨秀兰,化学,103,84,108,104
11,刘畅,历史,95,98,102,109
11,杨欣,生物,93,113,108,82
11,蒋欣,政治,105,80,102,112
11,周桂英,生物,126,85,115,79
11,林云,地理,75,108,108,78
11,杨凤兰,地理,125,104,104,60
11,陈玉,政治,88,82,105,90
11,米想,物理,108,88,103,86
11,甘玉英,生物,91,121,104,82
11,张淑华,生物,116,98,113,86
11,周芳,物理,118,92,109,83
11,雷超,物理,99,85,99,70
11,蔡兵,物理,90,82,99,81
11,吴凯,生物,110,81,107,86
11,刘柳,物理,108,107,109,76
11,宋龙,化学,96,84,115,106
11,杨勇,政治,94,105,116,138
11,申建国,历史,97,78,106,105
11,裴勇,历史,97,95,98,105
11,王文,历史,95,91,113,109
11,夏刚,化学,96,71,117,102
11,权玉珍,物理,107,89,99,77
