班级,姓名,选科,语文,数学,英语,科目
10,史阳,物理,109,115,70,120
10,陈龙,地理,106,102,96,117
10,李倩,地理,122,102,66,107
10,费淑珍,生物,126,92,69,71
10,熊涛,化学,111,79,95,116
10,林秀荣,化学,96,90,91,84
10,石峰,地理,111,108,88,128
10,余玉珍,生物,100,98,101,106
10,傅涛,物理,126,93,85,122
10,吕峰,历史,117,85,108,98
10,汤建华,化学,104,73,111,104
10,朱利,历史,108,82,97,98
10,鲁金凤,政治,118,96,64,105
10,王淑华,地理,83,99,97,133
10,呼雷,地理,115,100,86,115
10,钟丽丽,化学,116,107,100,110
10,张慧,化学,106,103,80,101
10,席峰,政治,109,110,85,104
10,孟建平,历史,85,87,81,97
10,黄波,生物,103,86,94,103
10,梁华,历史,120,108,67,102
10,周平,化学,82,96,122,81
10,许坤,化学,113,75,85,108
10,郭林,化学,99,113,83,99
10,朱博,生物,131,92,97,93
10,郭峰,地理,124,92,78,124
10,陈桂珍,物理,113,98,110,119
10,路阳,地理,94,85,88,130
10,李瑜,地理,109,115,84,114
10,蒋秀梅,生物,125,121,76,86
10,曹冬梅,物理,132,122,74,112
10,牛宁,历史,98,84,82,105
10,邹斌,地理,114,85,78,131
10,周淑兰,政治,111,103,92,104
10,黄飞,化学,108,84,81,119
10,李雪梅,化学,106,102,98,120
10,潘阳,化学,93,112,48,95
10,刘红霞,历史,108,100,53,102
10,孙飞,物理,128,94,81,117
10,朱建平,化学,127,100,75,99
10,汪秀英,化学,108,102,94,134
10,霍霞,化学,88,121,105,119
10,李建,化学,117,110,94,128
10,蔡成,政治,105,113,113,103
10,张玉兰,政治,98,109,102,111
10,叶晨,历史,122,112,99,89
10,何建国,生物,108,107,78,73
10,李春梅,物理,113,103,91,125
10,傅小红,化学,117,92,109,112
10,金洋,化学,98,95,108,126
11,陈晶,生物,109,98,75,101
11,葛岩,历史,132,98,69,98
11,高鹏,生物,111,89,126,81
11,姚荣,政治,116,91,113,124
11,吴强,物理,117,89,96,113
11,冯波,地理,118,99,80,110
11,陈英,化学,116,100,110,112
11,万云,政治,106,106,111,106
11,徐丽丽,地理,116,86,81,121
11,严建华,化学,107,81,86,117
11,刘红,生物,104,92,83,90
11,赵丽,历史,119,103,78,97
11,杨玲,地理,115,100,103,128
11,林丹,化学,111,111,74,97
11,陈辉,生物,110,100,70,89
11,王晨,生物,118,75,92,70
11,胡瑜,生物,113,91,108,66
11,陈雷,政治,115,100,86,107
11,魏帅,化学,128,105,71,110
11,翁平,生物,105,113,91,77
11,谭璐,历史,101,92,105,93
11,马桂芝,化学,111,112,87,112
11,黄兵,地理,102,106,84,125
11,鞠秀云,物理,99,82,100,112
11,孙颖,化学,122,87,119,100
11,张玲,化学,125,99,96,119
11,高东,政治,119,94,61,113
11,张阳,化学,105,101,94,108
11,樊艳,政治,89,111,114,99
11,黄秀荣,化学,123,90,93,112
11,孙红梅,化学,90,92,78,119
11,胡秀云,政治,104,91,66,123
11,陈芳,化学,98,105,103,114
11,陈静,政治,108,103,78,104
11,江旭,物理,124,100,88,104
11,厉建军,历史,114,80,88,99
11,唐想,地理,93,97,74,101
11,盛磊,化学,84,105,73,106
11,石亮,历史,114,115,101,106
11,刘欢,化学,108,77,87,109
11,熊倩,历史,97,86,82,106
11,董欣,生物,91,98,82,107
11,符桂兰,地理,99,112,100,112
11,杨秀华,生物,108,96,97,81
11,汪晨,政治,105,88,91,107
11,周桂芝,物理,111,90,82,102
11,阮雪,历史,100,116,66,104
11,杨秀兰,化学,120,81,94,106
11,刘畅,历史,86,93,107,101
11,杨欣,生物,130,108,111,117
11,蒋欣,政治,97,88,76,104
11,周桂英,生物,100,92,112,104
11,林云,地理,118,85,66,124
11,杨凤兰,地理,116,103,97,125
11,陈玉,政治,114,89,95,113
11,米想,物理,113,115,89,107
11,甘玉英,生物,92,107,76,76
11,张淑华,生物,103,109,76,77
11,周芳,物理,107,90,83,123
11,雷超,物理,96,104,94,113
11,蔡兵,物理,100,103,92,118
11,吴凯,生物,118,105,87,91
11,刘柳,物理,98,97,66,113
11,宋龙,化学,109,101,86,121
11,杨勇,政治,127,110,108,120
11,申建国,历史,119,101,73,105
11,裴勇,历史,107,90,69,112
11,王文,历史,109,108,94,104
11,夏刚,化学,115,94,87,107
11,权玉珍,物理,103,107,69,122
