班级,姓名,选科,语文,数学,英语,科目
10,史阳,物理,89,70,113,98
10,陈龙,地理,118,87,106,101
10,李倩,地理,111,92,93,79
10,费淑珍,生物,107,81,125,150
10,熊涛,化学,105,82,54,99
10,林秀荣,化学,110,72,68,96
10,石峰,地理,106,81,91,91
10,余玉珍,生物,101,78,112,106
10,傅涛,物理,109,76,65,106
10,吕峰,历史,103,87,111,81
10,汤建华,化学,108,83,98,94
10,朱利,历史,106,95,100,90
10,鲁金凤,政治,106,86,104,106
10,王淑华,地理,113,89,106,88
10,呼雷,地理,111,86,104,99
10,钟丽丽,化学,97,78,104,105
10,张慧,化学,108,92,109,83
10,席峰,政治,118,77,86,124
10,孟建平,历史,117,79,118,102
10,黄波,生物,101,84,88,125
10,梁华,历史,101,78,103,85
10,周平,化学,110,66,99,88
10,许坤,化学,109,87,69,62
10,郭林,化学,88,80,105,79
10,朱博,生物,104,73,89,120
10,郭峰,地理,117,90,74,97
10,陈桂珍,物理,108,97,114,95
10,路阳,地理,108,84,86,99
10,李瑜,地理,106,77,88,84
10,蒋秀梅,生物,93,67,92,136
10,曹冬梅,物理,111,70,107,86
10,牛宁,历史,98,68,100,81
10,邹斌,地理,110,76,95,93
10,周淑兰,政治,113,97,97,127
10,黄飞,化学,115,102,116,85
10,李雪梅,化学,104,75,112,65
10,潘阳,化学,101,89,59,65
10,刘红霞,历史,105,83,71,104
10,孙飞,物理,99,76,93,127
10,朱建平,化学,100,87,105,88
10,汪秀英,化学,114,70,71,97
10,霍霞,化学,101,83,82,91
10,李建,化学,107,92,85,99
10,蔡成,政治,106,73,92,103
10,张玉兰,政治,99,93,83,117
10,叶晨,历史,114,69,88,94
10,何建国,生物,111,72,90,121
10,李春梅,物理,107,79,100,94
10,傅小红,化学,87,77,85,75
10,金洋,化学,104,79,123,73
11,陈晶,生物,134,89,69,88
11,葛岩,历史,104,85,96,94
11,高鹏,生物,112,77,61,126
11,姚荣,政治,113,88,83,116
11,吴强,物理,106,99,96,75
11,冯波,地理,103,92,69,90
11,陈英,化学,99,86,77,91
11,万云,政治,97,77,103,119
11,徐丽丽,地理,92,90,89,117
11,严建华,化学,97,76,96,92
11,刘红,生物,134,81,61,99
11,赵丽,历史,99,82,118,98
11,杨玲,地理,118,95,90,103
11,林丹,化学,119,72,71,66
11,陈辉,生物,107,76,112,138
11,王晨,生物,105,78,113,111
11,胡瑜,生物,118,92,60,150
11,陈雷,政治,113,84,92,117
11,魏帅,化学,104,79,131,94
11,翁平,生物,97,87,81,129
11,谭璐,历史,101,79,112,93
11,马桂芝,化学,99,81,101,99
11,黄兵,地理,110,86,96,112
11,鞠秀云,物理,116,65,110,91
11,孙颖,化学,108,90,120,79
11,张玲,化学,112,84,90,117
11,高东,政治,113,95,85,125
11,张阳,化学,110,79,106,85
11,樊艳,政治,102,86,101,125
11,黄秀荣,化学,122,95,91,57
11,孙红梅,化学,96,92,94,95
11,胡秀云,政治,108,72,104,111
11,陈芳,化学,102,77,87,96
11,陈静,政治,95,101,77,118
11,江旭,物理,102,89,67,76
11,厉建军,历史,113,82,86,101
11,唐想,地理,116,98,93,90
11,盛磊,化学,98,88,74,88
11,石亮,历史,111,90,87,92
11,刘欢,化学,102,86,99,102
11,熊倩,历史,117,65,70,94
11,董欣,生物,109,84,84,96
11,符桂兰,地理,73,86,133,77
11,杨秀华,生物,97,89,115,133
11,汪晨,政治,110,84,96,100
11,周桂芝,物理,101,73,106,100
11,阮雪,历史,117,82,78,87
11,杨秀兰,化学,103,84,99,84
11,刘畅,历史,101,77,101,109
11,杨欣,生物,96,85,53,127
11,蒋欣,政治,123,97,60,120
11,周桂英,生物,100,81,113,117
11,林云,地理,99,71,100,64
11,杨凤兰,地理,121,95,99,87
11,陈玉,政治,104,80,125,110
11,米想,物理,101,75,84,100
11,甘玉英,生物,109,83,105,117
11,张淑华,生物,104,65,110,106
11,周芳,物理,103,80,79,113
11,雷超,物理,103,77,109,94
11,蔡兵,物理,105,85,89,81
11,吴凯,生物,113,75,80,115
11,刘柳,物理,119,85,83,112
11,宋龙,化学,110,80,108,84
11,杨勇,政治,125,73,97,109
11,申建国,历史,114,87,106,83
11,裴勇,历史,122,79,104,103
11,王文,历史,122,80,112,77
11,夏刚,化学,110,70,68,70
11,权玉珍,物理,114,108,81,96
