班级,姓名,选科,语文,数学,英语,科目
10,史阳,物理,108,122,91,101
10,陈龙,地理,110,110,117,101
10,李倩,地理,99,123,116,92
10,费淑珍,生物,110,107,96,98
10,熊涛,化学,108,105,124,74
10,林秀荣,化学,104,126,125,83
10,石峰,地理,106,127,116,89
10,余玉珍,生物,100,106,130,87
10,傅涛,物理,105,117,109,102
10,吕峰,历史,106,116,119,103
10,汤建华,化学,116,125,116,79
10,朱利,历史,102,119,112,124
10,鲁金凤,政治,108,107,106,101
10,王淑华,地理,106,120,113,89
10,呼雷,地理,106,115,118,103
10,钟丽丽,化学,110,113,115,94
10,张慧,化学,111,115,117,95
10,席峰,政治,111,125,102,116
10,孟建平,历史,94,116,105,101
10,黄波,生物,116,120,119,83
10,梁华,历史,111,120,119,103
10,周平,化学,114,128,130,81
10,许坤,化学,108,119,117,91
10,郭林,化学,106,120,138,88
10,朱博,生物,98,111,118,81
10,郭峰,地理,95,111,122,109
10,陈桂珍,物理,106,116,124,90
10,路阳,地理,106,123,131,97
10,李瑜,地理,99,128,118,83
10,蒋秀梅,生物,96,115,116,78
10,曹冬梅,物理,118,106,123,106
10,牛宁,历史,97,115,102,101
10,邹斌,地理,115,116,115,109
10,周淑兰,政治,116,118,130,121
10,黄飞,化学,117,121,108,75
10,李雪梅,化学,108,127,131,84
10,潘阳,化学,112,120,104,84
10,刘红霞,历史,110,101,126,108
10,孙飞,物理,97,131,109,85
10,朱建平,化学,109,119,122,80
10,汪秀英,化学,112,113,123,75
10,霍霞,化学,112,115,110,77
10,李建,化学,105,106,121,79
10,蔡成,政治,115,122,125,94
10,张玉兰,政治,110,106,113,97
10,叶晨,历史,113,132,117,117
10,何建国,生物,107,120,118,95
10,李春梅,物理,107,113,116,100
10,傅小红,化学,103,114,117,93
10,金洋,化学,112,118,108,73
11,陈晶,生物,105,115,115,84
11,葛岩,历史,92,110,122,116
11,高鹏,生物,113,125,99,103
11,姚荣,政治,103,131,111,119
11,吴强,物理,110,132,105,91
11,冯波,地理,102,120,104,111
11,陈英,化学,102,121,110,91
11,万云,政治,92,112,109,121
11,徐丽丽,地理,112,105,128,92
11,严建华,化学,108,122,112,73
11,刘红,生物,109,102,111,71
11,赵丽,历史,115,120,121,122
11,杨玲,地理,106,124,126,124
11,林丹,化学,101,121,104,77
11,陈辉,生物,105,122,104,109
11,王晨,生物,110,126,125,86
11,胡瑜,生物,115,111,121,84
11,陈雷,政治,106,119,109,108
11,魏帅,化学,110,121,106,88
11,翁平,生物,111,114,134,85
11,谭璐,历史,105,120,109,107
11,马桂芝,化学,110,125,123,83
11,黄兵,地理,105,122,132,87
11,鞠秀云,物理,97,128,131,86
11,孙颖,化学,117,133,122,81
11,张玲,化学,112,111,126,76
11,高东,政治,101,123,110,100
11,张阳,化学,116,133,118,96
11,樊艳,政治,100,115,116,92
11,黄秀荣,化学,110,120,117,81
11,孙红梅,化学,104,128,122,82
11,胡秀云,政治,108,133,139,93
11,陈芳,化学,115,115,127,71
11,陈静,政治,95,115,139,115
11,江旭,物理,115,128,129,95
11,厉建军,历史,107,113,110,118
11,唐想,地理,115,122,111,106
11,盛磊,化学,112,114,105,87
11,石亮,历史,113,127,123,111
11,刘欢,化学,113,104,113,72
11,熊倩,历史,112,123,119,113
11,董欣,生物,117,117,104,87
11,符桂兰,地理,106,127,118,103
11,杨秀华,生物,115,115,121,92
11,汪晨,政治,95,119,121,114
11,周桂芝,物理,107,121,127,71
11,阮雪,历史,112,120,127,101
11,杨秀兰,化学,119,117,125,78
11,刘畅,历史,110,120,117,107
11,杨欣,生物,109,110,129,80
11,蒋欣,政治,113,129,134,113
11,周桂英,生物,105,114,119,86
11,林云,地理,109,130,128,86
11,杨凤兰,地理,99,111,115,103
11,陈玉,政治,102,115,117,110
11,米想,物理,106,124,126,97
11,甘玉英,生物,115,116,120,92
11,张淑华,生物,100,130,128,91
11,周芳,物理,105,117,110,88
11,雷超,物理,111,118,111,115
11,蔡兵,物理,113,115,109,112
11,吴凯,生物,99,110,123,91
11,刘柳,物理,106,121,116,95
11,宋龙,化学,95,118,123,91
11,杨勇,政治,118,112,122,112
11,申建国,历史,99,117,121,108
11,裴勇,历史,104,128,129,118
11,王文,历史,100,130,121,107
11,夏刚,化学,113,119,114,77
11,权玉珍,物理,113,115,118,99
