班级,姓名,选科,语文,数学,英语,科目
10,史阳,物理,111,105,105,97
10,陈龙,地理,116,93,90,90
10,李倩,地理,104,97,93,106
10,费淑珍,生物,120,99,113,91
10,熊涛,化学,104,110,92,86
10,林秀荣,化学,112,126,104,77
10,石峰,地理,105,91,106,115
10,余玉珍,生物,108,93,97,83
10,傅涛,物理,98,100,77,95
10,吕峰,历史,103,95,111,84
10,汤建华,化学,101,104,111,91
10,朱利,历史,87,91,87,78
10,鲁金凤,政治,94,105,102,94
10,王淑华,地理,87,90,107,109
10,呼雷,地理,111,93,76,90
10,钟丽丽,化学,91,110,97,76
10,张慧,化学,134,92,122,103
10,席峰,政治,135,98,91,111
10,孟建平,历史,117,107,95,101
10,黄波,生物,127,86,113,65
10,梁华,历史,133,113,107,98
10,周平,化学,97,99,118,73
10,许坤,化学,107,103,114,57
10,郭林,化学,114,105,117,87
10,朱博,生物,98,107,83,93
10,郭峰,地理,109,102,121,120
10,陈桂珍,物理,118,108,91,92
10,路阳,地理,132,109,98,105
10,李瑜,地理,87,69,104,108
10,蒋秀梅,生物,111,76,121,113
10,曹冬梅,物理,101,93,109,103
10,牛宁,历史,107,86,99,98
10,邹斌,地理,109,105,107,100
10,周淑兰,政治,96,111,103,112
10,黄飞,化学,108,100,98,99
10,李雪梅,化学,97,99,103,93
10,潘阳,化学,104,94,128,94
10,刘红霞,历史,91,105,73,88
10,孙飞,物理,112,125,93,89
10,朱建平,化学,116,94,109,73
10,汪秀英,化学,121,115,103,80
10,霍霞,化学,99,95,98,79
10,李建,化学,119,87,110,82
10,蔡成,政治,97,91,84,120
10,张玉兰,政治,116,91,100,127
10,叶晨,历史,115,99,111,78
10,何建国,生物,110,105,115,91
10,李春梅,物理,96,90,101,103
10,傅小红,化学,113,110,105,83
10,金洋,化学,119,87,118,69
11,陈晶,生物,106,112,126,83
11,葛岩,历史,99,114,93,77
11,高鹏,生物,96,87,112,120
11,姚荣,政治,98,76,95,100
11,吴强,物理,119,114,134,111
11,冯波,地理,103,76,96,96
11,陈英,化学,119,111,104,80
11,万云,政治,103,102,123,104
11,徐丽丽,地理,130,92,115,104
11,严建华,化学,135,93,104,75
11,刘红,生物,98,125,119,95
11,赵丽,历史,107,127,87,91
11,杨玲,地理,105,95,91,108
11,林丹,化学,100,87,115,81
11,陈辉,生物,107,108,116,88
11,王晨,生物,103,95,117,76
11,胡瑜,生物,93,98,94,132
11,陈雷,政治,112,101,114,109
11,魏帅,化学,117,83,88,81
11,翁平,生物,121,113,109,91
11,谭璐,历史,108,106,116,82
11,马桂芝,化学,82,113,70,93
11,黄兵,地理,118,95,109,114
11,鞠秀云,物理,92,76,90,98
11,孙颖,化学,120,90,106,82
11,张玲,化学,122,111,106,92
11,高东,政治,87,109,80,101
11,张阳,化学,110,125,115,90
11,樊艳,政治,102,116,115,117
11,黄秀荣,化学,111,141,98,85
11,孙红梅,化学,114,80,112,91
11,胡秀云,政治,122,114,110,116
11,陈芳,化学,124,100,141,75
11,陈静,政治,116,94,86,110
11,江旭,物理,106,107,107,108
11,厉建军,历史,101,68,88,94
11,唐想,地理,117,94,116,106
11,盛磊,化学,103,92,92,74
11,石亮,历史,128,68,122,91
11,刘欢,化学,101,115,126,92
11,熊倩,历史,94,102,115,102
11,董欣,生物,95,107,89,84
11,符桂兰,地理,83,113,111,104
11,杨秀华,生物,95,95,93,91
11,汪晨,政治,124,96,84,102
11,周桂芝,物理,106,131,96,104
11,阮雪,历史,101,108,104,93
11,杨秀兰,化学,90,93,96,97
11,刘畅,历史,108,106,110,68
11,杨欣,生物,104,105,114,86
11,蒋欣,政治,120,98,127,110
11,周桂英,生物,112,116,102,91
11,林云,地理,107,102,111,116
11,杨凤兰,地理,93,112,116,97
11,陈玉,政治,118,105,101,120
11,米想,物理,109,94,115,109
11,甘玉英,生物,107,94,108,95
11,张淑华,生物,99,99,119,120
11,周芳,物理,112,100,119,92
11,雷超,物理,123,78,105,101
11,蔡兵,物理,106,87,120,99
11,吴凯,生物,115,84,84,98
11,刘柳,物理,117,88,76,103
11,宋龙,化学,101,94,122,59
11,杨勇,政治,111,98,90,102
11,申建国,历史,113,111,95,89
11,裴勇,历史,107,109,105,82
11,王文,历史,100,92,125,100
11,夏刚,化学,113,108,108,86
11,权玉珍,物理,105,109,107,100
