班级,姓名,选科,语文,数学,英语,科目
10,史阳,物理,133,120,88,109
10,陈龙,地理,76,107,92,108
10,李倩,地理,131,79,89,123
10,费淑珍,生物,110,95,76,83
10,熊涛,化学,121,76,110,118
10,林秀荣,化学,99,114,93,132
10,石峰,地理,93,148,95,107
10,余玉珍,生物,101,97,98,84
10,傅涛,物理,86,114,113,113
10,吕峰,历史,79,130,99,94
10,汤建华,化学,116,103,95,123
10,朱利,历史,110,100,110,125
10,鲁金凤,政治,96,100,99,100
10,王淑华,地理,90,88,86,107
10,呼雷,地理,60,106,91,124
10,钟丽丽,化学,101,103,113,109
10,张慧,化学,128,102,84,123
10,席峰,政治,123,92,99,93
10,孟建平,历史,104,83,106,116
10,黄波,生物,88,71,112,83
10,梁华,历史,138,96,80,123
10,周平,化学,97,90,103,117
10,许坤,化学,99,107,104,118
10,郭林,化学,123,84,97,105
10,朱博,生物,107,98,83,98
10,郭峰,地理,83,104,88,113
10,陈桂珍,物理,94,93,112,99
10,路阳,地理,94,123,107,121
10,李瑜,地理,107,93,99,117
10,蒋秀梅,生物,116,107,110,90
10,曹冬梅,物理,86,97,100,99
10,牛宁,历史,105,113,80,97
10,邹斌,地理,85,100,100,109
10,周淑兰,政治,114,122,83,99
10,黄飞,化学,94,110,81,131
10,李雪梅,化学,113,109,91,100
10,潘阳,化学,102,110,90,144
10,刘红霞,历史,107,96,75,100
10,孙飞,物理,95,106,97,98
10,朱建平,化学,87,107,89,150
10,汪秀英,化学,103,101,88,104
10,霍霞,化学,99,77,107,113
10,李建,化学,90,96,93,101
10,蔡成,政治,111,88,95,100
10,张玉兰,政治,99,82,103,90
10,叶晨,历史,100,112,81,127
10,何建国,生物,94,100,85,97
10,李春梅,物理,119,110,91,94
10,傅小红,化学,101,104,95,107
10,金洋,化学,89,83,81,124
11,陈晶,生物,118,104,77,110
11,葛岩,历史,97,127,86,112
11,高鹏,生物,98,117,88,95
11,姚荣,政治,91,111,100,83
11,吴强,物理,109,91,98,104
11,冯波,地理,74,80,98,115
11,陈英,化学,121,89,96,106
11,万云,政治,110,94,84,101
11,徐丽丽,地理,106,94,89,118
11,严建华,化学,97,97,85,114
11,刘红,生物,92,91,100,98
11,赵丽,历史,113,120,91,98
11,杨玲,地理,120,96,93,116
11,林丹,化学,129,93,98,109
11,陈辉,生物,108,100,100,109
11,王晨,生物,92,97,106,127
11,胡瑜,生物,100,103,99,79
11,陈雷,政治,130,99,82,101
11,魏帅,化学,116,96,92,130
11,翁平,生物,124,90,84,87
11,谭璐,历史,94,81,86,120
11,马桂芝,化学,133,111,92,117
11,黄兵,地理,110,102,99,120
11,鞠秀云,物理,99,132,110,97
11,孙颖,化学,110,106,83,146
11,张玲,化学,105,96,103,112
11,高东,政治,131,96,90,88
11,张阳,化学,113,94,91,113
11,樊艳,政治,86,126,115,94
11,黄秀荣,化学,135,123,108,145
11,孙红梅,化学,109,115,91,139
11,胡秀云,政治,94,91,110,108
11,陈芳,化学,92,99,90,103
11,陈静,政治,84,104,101,86
11,江旭,物理,83,107,96,117
11,厉建军,历史,54,100,87,119
11,唐想,地理,101,108,103,117
11,盛磊,化学,105,108,87,129
11,石亮,历史,90,115,92,99
11,刘欢,化学,134,127,111,122
11,熊倩,历史,122,102,84,84
11,董欣,生物,81,90,96,113
11,符桂兰,地理,103,92,100,131
11,杨秀华,生物,119,90,98,107
11,汪晨,政治,110,111,89,104
11,周桂芝,物理,97,131,93,116
11,阮雪,历史,105,115,91,135
11,杨秀兰,化学,97,97,103,115
11,刘畅,历史,79,115,94,124
11,杨欣,生物,106,91,111,77
11,蒋欣,政治,96,117,76,90
11,周桂英,生物,106,110,111,110
11,林云,地理,108,127,76,109
11,杨凤兰,地理,93,92,100,129
11,陈玉,政治,105,112,108,98
11,米想,物理,98,118,103,87
11,甘玉英,生物,118,85,86,101
11,张淑华,生物,103,114,97,104
11,周芳,物理,95,104,91,82
11,雷超,物理,96,109,95,89
11,蔡兵,物理,94,102,104,109
11,吴凯,生物,77,100,95,77
11,刘柳,物理,95,98,102,91
11,宋龙,化学,96,112,100,142
11,杨勇,政治,93,95,106,104
11,申建国,历史,89,88,91,98
11,裴勇,历史,90,115,103,119
11,王文,历史,117,84,93,112
11,夏刚,化学,107,96,104,89
11,权玉珍,物理,109,102,86,102
