班级,姓名,选科,语文,数学,英语,科目
10,史阳,物理,117,90,79,104
10,陈龙,地理,106,76,87,119
10,李倩,地理,110,99,81,128
10,费淑珍,生物,101,74,110,107
10,熊涛,化学,114,93,99,89
10,林秀荣,化学,119,92,94,107
10,石峰,地理,113,94,69,116
10,余玉珍,生物,117,91,92,133
10,傅涛,物理,91,111,87,78
10,吕峰,历史,105,89,85,97
10,汤建华,化学,94,93,86,79
10,朱利,历史,101,93,116,92
10,鲁金凤,政治,104,95,105,83
10,王淑华,地理,84,78,108,97
10,呼雷,地理,106,80,119,118
10,钟丽丽,化学,97,100,104,79
10,张慧,化学,86,94,94,79
10,席峰,政治,104,86,147,103
10,孟建平,历史,94,104,94,86
10,黄波,生物,114,107,115,113
10,梁华,历史,121,73,109,85
10,周平,化学,89,104,99,81
10,许坤,化学,129,96,95,71
10,郭林,化学,122,95,93,62
10,朱博,生物,117,101,93,109
10,郭峰,地理,89,92,66,136
10,陈桂珍,物理,110,107,96,54
10,路阳,地理,101,83,94,123
10,李瑜,地理,96,72,125,110
10,蒋秀梅,生物,110,87,117,96
10,曹冬梅,物理,129,88,92,70
10,牛宁,历史,86,100,102,81
10,邹斌,地理,108,89,128,128
10,周淑兰,政治,110,74,115,124
10,黄飞,化学,84,104,122,68
10,李雪梅,化学,135,85,115,79
10,潘阳,化学,113,88,110,61
10,刘红霞,历史,103,82,86,91
10,孙飞,物理,97,88,110,89
10,朱建平,化学,133,81,85,90
10,汪秀英,化学,98,96,81,57
10,霍霞,化学,98,77,98,65
10,李建,化学,117,75,106,104
10,蔡成,政治,107,72,106,96
10,张玉兰,政治,100,94,92,112
10,叶晨,历史,91,100,91,108
10,何建国,生物,106,91,89,115
10,李春梅,物理,106,90,89,111
10,傅小红,化学,114,99,119,79
10,金洋,化学,106,85,116,91
11,陈晶,生物,120,98,103,103
11,葛岩,历史,113,78,88,88
11,高鹏,生物,99,96,79,124
11,姚荣,政治,106,99,86,99
11,吴强,物理,108,67,102,81
11,冯波,地理,99,84,111,120
11,陈英,化学,108,77,105,96
11,万云,政治,97,107,104,102
11,徐丽丽,地理,98,94,116,128
11,严建华,化学,105,96,78,81
11,刘红,生物,111,109,71,108
11,赵丽,历史,101,93,95,101
11,杨玲,地理,126,97,95,106
11,林丹,化学,114,115,115,79
11,陈辉,生物,101,89,125,113
11,王晨,生物,110,92,104,120
11,胡瑜,生物,96,78,99,97
11,陈雷,政治,108,105,120,118
11,魏帅,化学,104,98,112,53
11,翁平,生物,91,99,121,110
11,谭璐,历史,121,81,84,91
11,马桂芝,化学,97,109,114,77
11,黄兵,地理,117,86,86,121
11,鞠秀云,物理,120,99,111,92
11,孙颖,化学,128,94,72,82
11,张玲,化学,117,87,91,68
11,高东,政治,111,98,115,104
11,张阳,化学,101,90,80,74
11,樊艳,政治,107,87,78,104
11,黄秀荣,化学,127,85,136,68
11,孙红梅,化学,107,88,113,77
11,胡秀云,政治,125,84,114,115
11,陈芳,化学,105,83,90,32
11,陈静,政治,99,82,104,108
11,江旭,物理,108,63,100,83
11,厉建军,历史,102,104,125,109
11,唐想,地理,97,97,86,116
11,盛磊,化学,113,94,115,66
11,石亮,历史,117,99,97,89
11,刘欢,化学,96,82,122,73
11,熊倩,历史,109,116,83,102
11,董欣,生物,111,95,75,150
11,符桂兰,地理,106,89,83,107
11,杨秀华,生物,115,84,101,104
11,汪晨,政治,113,97,106,120
11,周桂芝,物理,120,83,96,74
11,阮雪,历史,112,94,86,84
11,杨秀兰,化学,99,76,100,76
11,刘畅,历史,103,86,116,97
11,杨欣,生物,112,89,76,128
11,蒋欣,政治,108,89,76,106
11,周桂英,生物,100,95,97,108
11,林云,地理,114,89,116,127
11,杨凤兰,地理,108,111,119,122
11,陈玉,政治,89,84,99,113
11,米想,物理,109,99,109,90
11,甘玉英,生物,101,84,84,106
11,张淑华,生物,99,101,112,97
11,周芳,物理,96,89,94,47
11,雷超,物理,86,96,77,77
11,蔡兵,物理,100,104,108,96
11,吴凯,生物,114,96,100,98
11,刘柳,物理,108,91,108,68
11,宋龙,化学,111,88,78,90
11,杨勇,政治,90,96,114,121
11,申建国,历史,114,99,84,108
11,裴勇,历史,109,84,97,102
11,王文,历史,106,84,87,98
11,夏刚,化学,113,98,83,85
11,权玉珍,物理,115,71,58,74
