班级,姓名,选科,语文,数学,英语,科目
10,史阳,物理,113,80,80,121
10,陈龙,地理,119,70,106,73
10,李倩,地理,103,79,90,89
10,费淑珍,生物,94,85,95,91
10,熊涛,化学,108,77,110,101
10,林秀荣,化学,112,87,90,87
10,石峰,地理,101,102,122,89
10,余玉珍,生物,103,78,101,90
10,傅涛,物理,84,79,90,120
10,吕峰,历史,109,67,121,74
10,汤建华,化学,85,77,107,78
10,朱利,历史,112,84,117,69
10,鲁金凤,政治,92,78,93,97
10,王淑华,地理,105,92,122,73
10,呼雷,地理,115,77,82,80
10,钟丽丽,化学,77,81,96,85
10,张慧,化学,112,73,116,104
10,席峰,政治,97,94,113,109
10,孟建平,历史,80,69,116,92
10,黄波,生物,123,62,98,123
10,梁华,历史,105,64,106,78
10,周平,化学,120,88,100,119
10,许坤,化学,118,64,90,63
10,郭林,化学,85,87,105,79
10,朱博,生物,90,89,89,115
10,郭峰,地理,93,67,108,53
10,陈桂珍,物理,100,73,80,115
10,路阳,地理,95,88,107,76
10,李瑜,地理,108,79,109,56
10,蒋秀梅,生物,116,78,94,109
10,曹冬梅,物理,84,80,99,88
10,牛宁,历史,109,94,109,70
10,邹斌,地理,103,85,122,82
10,周淑兰,政治,80,86,80,117
10,黄飞,化学,93,66,102,96
10,李雪梅,化学,91,83,110,111
10,潘阳,化学,105,80,103,80
10,刘红霞,历史,114,85,85,110
10,孙飞,物理,103,100,93,107
10,朱建平,化学,109,78,110,95
10,汪秀英,化学,118,81,115,68
10,霍霞,化学,89,76,109,81
10,李建,化学,76,91,104,97
10,蔡成,政治,134,81,94,112
10,张玉兰,政治,113,76,82,114
10,叶晨,历史,114,82,109,110
10,何建国,生物,89,98,85,99
10,李春梅,物理,111,74,93,110
10,傅小红,化学,106,98,98,75
10,金洋,化学,79,54,116,75
11,陈晶,生物,103,76,105,76
11,葛岩,历史,113,70,94,94
11,高鹏,生物,103,92,111,99
11,姚荣,政治,103,81,125,95
11,吴强,物理,109,81,92,94
11,冯波,地理,112,93,89,85
11,陈英,化学,108,80,117,102
11,万云,政治,94,73,107,99
11,徐丽丽,地理,128,58,96,64
11,严建华,化学,90,103,84,59
11,刘红,生物,91,66,100,87
11,赵丽,历史,101,91,118,84
11,杨玲,地理,111,78,100,76
11,林丹,化学,97,83,103,86
11,陈辉,生物,96,87,116,87
11,王晨,生物,109,83,92,105
11,胡瑜,生物,78,77,113,113
11,陈雷,政治,114,76,98,96
11,魏帅,化学,114,79,102,96
11,翁平,生物,128,82,86,96
11,谭璐,历史,113,97,99,89
11,马桂芝,化学,114,71,103,80
11,黄兵,地理,102,91,101,92
11,鞠秀云,物理,89,73,93,105
11,孙颖,化学,119,76,92,85
11,张玲,化学,119,89,70,82
11,高东,政治,110,79,113,112
11,张阳,化学,89,78,113,102
11,樊艳,政治,101,75,132,108
11,黄秀荣,化学,147,82,101,95
11,孙红梅,化学,101,89,104,87
11,胡秀云,政治,115,84,88,76
11,陈芳,化学,73,84,98,58
11,陈静,政治,106,74,88,105
11,江旭,物理,96,63,118,108
11,厉建军,历史,105,74,102,108
11,唐想,地理,103,84,121,65
11,盛磊,化学,126,88,72,83
11,石亮,历史,90,93,93,100
11,刘欢,化学,98,74,137,76
11,熊倩,历史,79,78,118,124
11,董欣,生物,75,80,101,105
11,符桂兰,地理,106,91,82,68
11,杨秀华,生物,104,61,84,94
11,汪晨,政治,102,90,106,100
11,周桂芝,物理,102,76,74,129
11,阮雪,历史,102,94,112,89
11,杨秀兰,化学,122,80,106,82
11,刘畅,历史,115,67,95,124
11,杨欣,生物,105,52,102,92
11,蒋欣,政治,87,84,84,106
11,周桂英,生物,103,78,100,105
11,林云,地理,93,73,125,56
11,杨凤兰,地理,134,84,104,79
11,陈玉,政治,77,60,86,120
11,米想,物理,119,67,88,108
11,甘玉英,生物,80,85,119,99
11,张淑华,生物,108,99,93,89
11,周芳,物理,133,85,109,112
11,雷超,物理,118,68,86,117
11,蔡兵,物理,92,81,98,106
11,吴凯,生物,59,68,92,104
11,刘柳,物理,94,82,106,125
11,宋龙,化学,84,83,88,96
11,杨勇,政治,105,62,104,114
11,申建国,历史,89,74,80,68
11,裴勇,历史,103,70,111,84
11,王文,历史,113,83,106,108
11,夏刚,化学,133,94,87,86
11,权玉珍,物理,90,74,114,109
