班级,姓名,选科,语文,数学,英语,科目
10,史阳,物理,102,96,115,129
10,陈龙,地理,113,101,112,107
10,李倩,地理,128,83,110,105
10,费淑珍,生物,95,83,134,120
10,熊涛,化学,108,93,142,102
10,林秀荣,化学,100,79,130,95
10,石峰,地理,113,85,117,109
10,余玉珍,生物,102,103,120,106
10,傅涛,物理,116,104,98,129
10,吕峰,历史,115,90,123,110
10,汤建华,化学,115,84,123,106
10,朱利,历史,98,91,105,118
10,鲁金凤,政治,86,83,116,115
10,王淑华,地理,106,73,113,131
10,呼雷,地理,105,89,122,116
10,钟丽丽,化学,116,90,121,90
10,张慧,化学,105,86,124,83
10,席峰,政治,113,79,118,97
10,孟建平,历史,108,94,126,124
10,黄波,生物,109,81,105,112
10,梁华,历史,111,73,110,99
10,周平,化学,112,80,129,101
10,许坤,化学,118,81,114,92
10,郭林,化学,94,102,114,106
10,朱博,生物,93,75,112,116
10,郭峰,地理,108,102,125,124
10,陈桂珍,物理,102,95,113,90
10,路阳,地理,100,78,105,130
10,李瑜,地理,102,78,109,105
10,蒋秀梅,生物,100,82,111,109
10,曹冬梅,物理,93,87,106,123
10,牛宁,历史,79,86,110,131
10,邹斌,地理,106,79,110,106
10,周淑兰,政治,109,103,104,98
10,黄飞,化学,98,83,115,98
10,李雪梅,化学,101,93,114,86
10,潘阳,化学,113,80,109,95
10,刘红霞,历史,89,96,131,114
10,孙飞,物理,97,95,107,127
10,朱建平,化学,129,91,102,76
10,汪秀英,化学,110,89,106,103
10,霍霞,化学,116,94,116,94
10,李建,化学,113,78,105,94
10,蔡成,政治,125,95,118,102
10,张玉兰,政治,131,85,108,103
10,叶晨,历史,112,93,108,125
10,何建国,生物,113,98,107,114
10,李春梅,物理,113,95,114,124
10,傅小红,化学,99,81,120,90
10,金洋,化学,101,93,120,84
11,陈晶,生物,111,81,123,118
11,葛岩,历史,111,78,116,112
11,高鹏,生物,104,93,115,114
11,姚荣,政治,94,88,123,98
11,吴强,物理,113,100,114,107
11,冯波,地理,87,87,131,81
11,陈英,化学,83,104,117,93
11,万云,政治,94,78,121,97
11,徐丽丽,地理,105,87,113,124
11,严建华,化学,99,92,119,92
11,刘红,生物,108,99,122,109
11,赵丽,历史,104,97,125,122
11,杨玲,地理,112,92,112,123
11,林丹,化学,96,95,114,75
11,陈辉,生物,85,87,123,107
11,王晨,生物,107,85,107,123
11,胡瑜,生物,109,92,122,106
11,陈雷,政治,107,86,112,100
11,魏帅,化学,91,89,118,94
11,翁平,生物,108,83,116,121
11,谭璐,历史,117,93,116,130
11,马桂芝,化学,95,78,105,90
11,黄兵,地理,103,95,126,115
11,鞠秀云,物理,113,73,120,114
11,孙颖,化学,114,91,111,102
11,张玲,化学,102,89,121,108
11,高东,政治,112,91,121,98
11,张阳,化学,92,80,118,93
11,樊艳,政治,107,90,94,85
11,黄秀荣,化学,90,76,110,84
11,孙红梅,化学,102,78,128,96
11,胡秀云,政治,109,84,109,90
11,陈芳,化学,95,93,121,80
11,陈静,政治,99,107,111,97
11,江旭,物理,109,83,111,103
11,厉建军,历史,97,81,122,121
11,唐想,地理,110,73,107,138
11,盛磊,化学,114,90,116,97
11,石亮,历史,124,84,131,126
11,刘欢,化学,111,64,116,102
11,熊倩,历史,122,101,112,130
11,董欣,生物,87,88,117,104
11,符桂兰,地理,122,85,129,135
11,杨秀华,生物,89,100,110,121
11,汪晨,政治,132,78,109,99
11,周桂芝,物理,103,81,107,99
11,阮雪,历史,116,98,116,113
11,杨秀兰,化学,119,90,131,62
11,刘畅,历史,98,90,132,116
11,杨欣,生物,79,100,126,114
11,蒋欣,政治,99,85,111,101
11,周桂英,生物,113,91,114,122
11,林云,地理,103,94,125,120
11,杨凤兰,地理,78,88,123,100
11,陈玉,政治,105,82,114,110
11,米想,物理,133,78,118,109
11,甘玉英,生物,111,94,127,109
11,张淑华,生物,95,86,119,109
11,周芳,物理,109,94,100,126
11,雷超,物理,94,79,140,111
11,蔡兵,物理,103,79,118,86
11,吴凯,生物,129,87,112,104
11,刘柳,物理,106,89,117,78
11,宋龙,化学,119,87,124,83
11,杨勇,政治,114,82,112,96
11,申建国,历史,119,77,115,122
11,裴勇,历史,95,74,122,116
11,王文,历史,110,93,98,125
11,夏刚,化学,82,104,124,101
11,权玉珍,物理,108,88,123,105
