班级,姓名,选科,语文,数学,英语,科目
10,史阳,物理,95,79,117,124
10,陈龙,地理,118,76,90,117
10,李倩,地理,102,92,103,123
10,费淑珍,生物,103,101,95,57
10,熊涛,化学,68,73,89,109
10,林秀荣,化学,108,89,109,116
10,石峰,地理,91,105,95,121
10,余玉珍,生物,96,100,106,49
10,傅涛,物理,102,94,94,98
10,吕峰,历史,91,75,114,120
10,汤建华,化学,77,62,105,106
10,朱利,历史,71,107,97,117
10,鲁金凤,政治,77,81,81,83
10,王淑华,地理,99,103,94,105
10,呼雷,地理,112,89,101,115
10,钟丽丽,化学,94,73,115,101
10,张慧,化学,114,89,101,94
10,席峰,政治,67,92,108,74
10,孟建平,历史,60,63,90,108
10,黄波,生物,84,83,106,91
10,梁华,历史,69,79,93,126
10,周平,化学,90,60,99,98
10,许坤,化学,76,64,87,110
10,郭林,化学,96,52,114,88
10,朱博,生物,109,59,58,80
10,郭峰,地理,96,47,87,105
10,陈桂珍,物理,96,55,104,112
10,路阳,地理,73,82,86,93
10,李瑜,地理,111,71,80,123
10,蒋秀梅,生物,105,64,92,82
10,曹冬梅,物理,79,85,102,120
10,牛宁,历史,60,60,118,120
10,邹斌,地理,69,104,95,119
10,周淑兰,政治,76,97,90,74
10,黄飞,化学,91,89,93,91
10,李雪梅,化学,82,84,108,114
10,潘阳,化学,71,94,99,116
10,刘红霞,历史,89,56,115,121
10,孙飞,物理,95,112,97,109
10,朱建平,化学,123,111,93,118
10,汪秀英,化学,84,122,85,118
10,霍霞,化学,82,109,101,113
10,李建,化学,101,85,121,119
10,蔡成,政治,97,70,119,90
10,张玉兰,政治,105,104,106,89
10,叶晨,历史,70,69,95,116
10,何建国,生物,98,85,91,55
10,李春梅,物理,81,80,124,111
10,傅小红,化学,88,91,96,100
10,金洋,化学,76,87,95,103
11,陈晶,生物,82,92,96,86
11,葛岩,历史,86,72,94,133
11,高鹏,生物,85,68,105,94
11,姚荣,政治,82,106,87,94
11,吴强,物理,78,87,118,132
11,冯波,地理,84,76,84,102
11,陈英,化学,89,89,89,116
11,万云,政治,66,92,95,73
11,徐丽丽,地理,105,113,97,107
11,严建华,化学,97,63,120,111
11,刘红,生物,71,84,108,104
11,赵丽,历史,94,78,91,119
11,杨玲,地理,69,87,82,97
11,林丹,化学,87,86,109,106
11,陈辉,生物,89,62,107,78
11,王晨,生物,80,88,77,73
11,胡瑜,生物,83,61,103,96
11,陈雷,政治,86,102,92,81
11,魏帅,化学,86,88,107,98
11,翁平,生物,90,68,102,67
11,谭璐,历史,99,91,102,109
11,马桂芝,化学,54,80,101,117
11,黄兵,地理,82,52,104,114
11,鞠秀云,物理,102,75,79,117
11,孙颖,化学,101,82,86,101
11,张玲,化学,104,87,108,120
11,高东,政治,71,94,104,74
11,张阳,化学,65,79,119,111
11,樊艳,政治,106,76,81,97
11,黄秀荣,化学,110,82,91,105
11,孙红梅,化学,91,91,86,127
11,胡秀云,政治,94,82,102,93
11,陈芳,化学,81,97,110,109
11,陈静,政治,109,85,87,66
11,江旭,物理,73,46,105,124
11,厉建军,历史,106,63,88,122
11,唐想,地理,88,91,94,109
11,盛磊,化学,112,64,74,93
11,石亮,历史,83,79,109,126
11,刘欢,化学,70,72,119,94
11,熊倩,历史,96,107,105,139
11,董欣,生物,67,99,84,90
11,符桂兰,地理,78,110,92,126
11,杨秀华,生物,100,83,89,90
11,汪晨,政治,89,77,98,102
11,周桂芝,物理,53,120,82,128
11,阮雪,历史,85,85,83,109
11,杨秀兰,化学,97,88,114,93
11,刘畅,历史,80,74,103,115
11,杨欣,生物,76,84,76,101
11,蒋欣,政治,94,97,111,85
11,周桂英,生物,108,80,103,91
11,林云,地理,92,90,124,119
11,杨凤兰,地理,117,87,106,103
11,陈玉,政治,103,68,104,82
11,米想,物理,51,63,111,108
11,甘玉英,生物,74,84,89,101
11,张淑华,生物,56,95,87,104
11,周芳,物理,100,113,100,111
11,雷超,物理,94,98,71,123
11,蔡兵,物理,87,98,88,100
11,吴凯,生物,94,66,97,70
11,刘柳,物理,81,94,92,107
11,宋龙,化学,84,69,98,96
11,杨勇,政治,92,83,71,102
11,申建国,历史,89,76,111,114
11,裴勇,历史,102,84,90,114
11,王文,历史,107,67,102,126
11,夏刚,化学,108,103,88,122
11,权玉珍,物理,99,98,104,109
