班级,姓名,选科,语文,数学,英语,科目
10,史阳,物理,96,85,115,98
10,陈龙,地理,86,86,94,106
10,李倩,地理,76,77,94,83
10,费淑珍,生物,89,97,69,108
10,熊涛,化学,86,99,91,117
10,林秀荣,化学,92,89,85,127
10,石峰,地理,82,75,61,86
10,余玉珍,生物,91,85,81,105
10,傅涛,物理,96,97,107,85
10,吕峰,历史,97,79,88,101
10,汤建华,化学,90,82,102,122
10,朱利,历史,84,94,91,118
10,鲁金凤,政治,81,71,103,98
10,王淑华,地理,92,91,102,83
10,呼雷,地理,97,83,121,82
10,钟丽丽,化学,100,93,82,115
10,张慧,化学,94,99,87,120
10,席峰,政治,91,89,78,82
10,孟建平,历史,98,89,104,110
10,黄波,生物,98,99,121,120
10,梁华,历史,95,95,86,124
10,周平,化学,98,108,94,116
10,许坤,化学,95,105,75,121
10,郭林,化学,89,85,86,131
10,朱博,生物,107,88,103,124
10,郭峰,地理,94,100,71,70
10,陈桂珍,物理,109,97,112,105
10,路阳,地理,90,85,115,79
10,李瑜,地理,91,97,106,75
10,蒋秀梅,生物,105,87,86,104
10,曹冬梅,物理,87,69,90,92
10,牛宁,历史,92,94,96,103
10,邹斌,地理,100,89,77,74
10,周淑兰,政治,83,88,92,81
10,黄飞,化学,88,98,109,113
10,李雪梅,化学,87,90,93,100
10,潘阳,化学,91,87,95,115
10,刘红霞,历史,94,93,97,111
10,孙飞,物理,80,78,69,99
10,朱建平,化学,91,112,66,105
10,汪秀英,化学,103,86,101,114
10,霍霞,化学,103,93,69,126
10,李建,化学,99,92,65,86
10,蔡成,政治,97,103,101,95
10,张玉兰,政治,94,86,79,98
10,叶晨,历史,93,93,70,104
10,何建国,生物,92,94,70,106
10,李春梅,物理,78,90,91,109
10,傅小红,化学,89,87,89,117
10,金洋,化学,74,76,93,135
11,陈晶,生物,106,93,81,131
11,葛岩,历史,89,101,85,93
11,高鹏,生物,98,102,89,115
11,姚荣,政治,80,98,85,79
11,吴强,物理,82,88,100,101
11,冯波,地理,89,89,68,80
11,陈英,化学,109,85,84,125
11,万云,政治,91,90,91,82
11,徐丽丽,地理,97,71,92,77
11,严建华,化学,86,79,64,108
11,刘红,生物,95,103,81,111
11,赵丽,历史,82,71,65,104
11,杨玲,地理,83,84,76,86
11,林丹,化学,97,81,87,117
11,陈辉,生物,93,98,54,128
11,王晨,生物,81,94,93,111
11,胡瑜,生物,89,99,59,130
11,陈雷,政治,98,76,100,97
11,魏帅,化学,93,88,113,132
11,翁平,生物,97,104,78,112
11,谭璐,历史,93,71,81,97
11,马桂芝,化学,92,95,98,120
11,黄兵,地理,102,96,94,75
11,鞠秀云,物理,99,93,103,88
11,孙颖,化学,112,101,75,108
11,张玲,化学,87,93,88,83
11,高东,政治,104,80,71,98
11,张阳,化学,88,87,84,131
11,樊艳,政治,90,98,80,79
11,黄秀荣,化学,89,94,91,112
11,孙红梅,化学,88,87,84,117
11,胡秀云,政治,108,100,59,93
11,陈芳,化学,102,81,71,120
11,陈静,政治,110,81,90,96
11,江旭,物理,103,91,76,103
11,厉建军,历史,94,80,72,111
11,唐想,地理,92,90,88,59
11,盛磊,化学,96,104,91,119
11,石亮,历史,96,108,88,108
11,刘欢,化学,103,91,79,123
11,熊倩,历史,78,75,95,117
11,董欣,生物,100,76,94,99
11,符桂兰,地理,75,76,88,95
11,杨秀华,生物,76,85,76,110
11,汪晨,政治,98,72,93,98
11,周桂芝,物理,94,107,96,109
11,阮雪,历史,93,94,95,114
11,杨秀兰,化学,86,94,68,97
11,刘畅,历史,100,92,66,120
11,杨欣,生物,96,99,94,109
11,蒋欣,政治,87,97,84,85
11,周桂英,生物,105,76,92,106
11,林云,地理,80,95,82,72
11,杨凤兰,地理,87,82,86,66
11,陈玉,政治,87,82,93,83
11,米想,物理,80,85,101,110
11,甘玉英,生物,99,90,83,107
11,张淑华,生物,91,77,106,115
11,周芳,物理,88,98,83,92
11,雷超,物理,95,99,95,94
11,蔡兵,物理,100,66,96,94
11,吴凯,生物,86,92,81,128
11,刘柳,物理,86,86,85,91
11,宋龙,化学,92,92,66,110
11,杨勇,政治,82,73,58,75
11,申建国,历史,89,91,100,95
11,裴勇,历史,84,98,94,123
11,王文,历史,87,72,95,117
11,夏刚,化学,110,105,96,130
11,权玉珍,物理,86,80,50,86
